Year,Month,location_id,crime_count,weekday,weekend,morning,afternoon,evening,night,holiday_num,num_days,morning_rate,afternoon_rate,evening_rate,night_rate,sin_month,cos_month,time_id,crime_pct_change
2023,1,30,35,23,12,9,21,3,2,2,31,0.2571428571428571,0.6,0.08571428571428572,0.05714285714285714,0.0,1.0,24277,0.12903225806451624
2023,2,30,26,18,8,1,15,6,4,1,28,0.038461538461538464,0.5769230769230769,0.23076923076923078,0.15384615384615385,0.49999999999999994,0.8660254037844387,24278,-0.2571428571428571
2023,3,30,12,11,1,2,5,4,1,0,31,0.16666666666666666,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.8660254037844386,0.5000000000000001,24279,-0.5384615384615384
2023,4,30,14,12,2,0,7,6,1,0,30,0.0,0.5,0.42857142857142855,0.07142857142857142,1.0,6.123233995736766e-17,24280,0.16666666666666674
2023,5,30,21,14,7,6,10,5,0,1,31,0.2857142857142857,0.47619047619047616,0.23809523809523808,0.0,0.8660254037844387,-0.4999999999999998,24281,0.5
2023,6,30,23,18,5,6,7,7,3,1,30,0.2608695652173913,0.30434782608695654,0.30434782608695654,0.13043478260869565,0.49999999999999994,-0.8660254037844387,24282,0.09523809523809534
2023,7,30,38,30,8,14,8,10,6,1,31,0.3684210526315789,0.21052631578947367,0.2631578947368421,0.15789473684210525,1.2246467991473532e-16,-1.0,24283,0.6521739130434783
2023,8,30,19,18,1,0,15,3,1,0,31,0.0,0.7894736842105263,0.15789473684210525,0.05263157894736842,-0.4999999999999997,-0.8660254037844388,24284,-0.5
2023,9,30,23,13,10,10,10,3,0,1,30,0.43478260869565216,0.43478260869565216,0.13043478260869565,0.0,-0.8660254037844385,-0.5000000000000004,24285,0.21052631578947367
2023,10,30,17,12,5,5,8,3,1,1,31,0.29411764705882354,0.47058823529411764,0.17647058823529413,0.058823529411764705,-1.0,-1.8369701987210297e-16,24286,-0.26086956521739135
2023,11,30,21,16,5,8,7,3,3,2,30,0.38095238095238093,0.3333333333333333,0.14285714285714285,0.14285714285714285,-0.8660254037844386,0.5000000000000001,24287,0.23529411764705888
2023,12,30,21,13,8,3,13,5,0,1,31,0.14285714285714285,0.6190476190476191,0.23809523809523808,0.0,-0.5000000000000004,0.8660254037844384,24288,0.0
2018,6,32,2,2,0,1,1,0,0,0,30,0.5,0.5,0.0,0.0,0.49999999999999994,-0.8660254037844387,24222,-0.9047619047619048
2018,8,32,2,2,0,2,0,0,0,0,31,1.0,0.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,24224,0.0
2018,9,32,2,0,2,0,2,0,0,0,30,0.0,1.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004,24225,0.0
2018,10,32,1,1,0,0,1,0,0,1,31,0.0,1.0,0.0,0.0,-1.0,-1.8369701987210297e-16,24226,-0.5
2019,1,32,1,1,0,0,1,0,0,2,31,0.0,1.0,0.0,0.0,0.0,1.0,24229,0.0
2019,5,32,1,1,0,1,0,0,0,1,31,1.0,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,24233,0.0
2019,7,32,1,0,1,0,0,1,0,1,31,0.0,0.0,1.0,0.0,1.2246467991473532e-16,-1.0,24235,0.0
2019,10,32,1,1,0,0,0,1,0,1,31,0.0,0.0,1.0,0.0,-1.0,-1.8369701987210297e-16,24238,0.0
2019,12,32,2,0,2,0,2,0,0,1,31,0.0,1.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,24240,1.0
2020,1,32,2,2,0,0,2,0,0,2,31,0.0,1.0,0.0,0.0,0.0,1.0,24241,0.0
2020,2,32,3,3,0,2,1,0,0,1,29,0.6666666666666666,0.3333333333333333,0.0,0.0,0.49999999999999994,0.8660254037844387,24242,0.5
2020,3,32,1,1,0,1,0,0,0,0,31,1.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,24243,-0.6666666666666667
2020,10,32,1,0,1,0,1,0,0,1,31,0.0,1.0,0.0,0.0,-1.0,-1.8369701987210297e-16,24250,0.0
2020,12,32,2,2,0,2,0,0,0,1,31,1.0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,24252,1.0
2021,1,32,35,21,14,3,20,7,5,2,31,0.08571428571428572,0.5714285714285714,0.2,0.14285714285714285,0.0,1.0,24253,16.5
2021,2,32,71,41,30,10,30,15,16,1,28,0.14084507042253522,0.4225352112676056,0.2112676056338028,0.22535211267605634,0.49999999999999994,0.8660254037844387,24254,1.0285714285714285
2021,3,32,78,56,22,16,38,16,8,0,31,0.20512820512820512,0.48717948717948717,0.20512820512820512,0.10256410256410256,0.8660254037844386,0.5000000000000001,24255,0.09859154929577474
2021,4,32,109,80,29,21,37,40,11,0,30,0.1926605504587156,0.3394495412844037,0.3669724770642202,0.10091743119266056,1.0,6.123233995736766e-17,24256,0.39743589743589736
2021,5,32,109,59,50,11,42,41,15,1,31,0.10091743119266056,0.3853211009174312,0.3761467889908257,0.13761467889908258,0.8660254037844387,-0.4999999999999998,24257,0.0
2021,6,32,90,66,24,14,32,27,17,1,30,0.15555555555555556,0.35555555555555557,0.3,0.18888888888888888,0.49999999999999994,-0.8660254037844387,24258,-0.17431192660550454
2021,7,32,84,48,36,8,33,28,15,1,31,0.09523809523809523,0.39285714285714285,0.3333333333333333,0.17857142857142858,1.2246467991473532e-16,-1.0,24259,-0.06666666666666665
2021,8,32,95,62,33,21,34,24,16,0,31,0.22105263157894736,0.35789473684210527,0.25263157894736843,0.16842105263157894,-0.4999999999999997,-0.8660254037844388,24260,0.13095238095238093
2021,9,32,91,65,26,14,26,32,19,1,30,0.15384615384615385,0.2857142857142857,0.3516483516483517,0.2087912087912088,-0.8660254037844385,-0.5000000000000004,24261,-0.04210526315789476
2021,10,32,103,67,36,17,45,28,13,1,31,0.1650485436893204,0.4368932038834951,0.27184466019417475,0.1262135922330097,-1.0,-1.8369701987210297e-16,24262,0.13186813186813184
2021,11,32,67,48,19,12,26,16,13,2,30,0.1791044776119403,0.3880597014925373,0.23880597014925373,0.19402985074626866,-0.8660254037844386,0.5000000000000001,24263,-0.3495145631067961
2021,12,32,44,30,14,15,16,6,7,2,31,0.3409090909090909,0.36363636363636365,0.13636363636363635,0.1590909090909091,-0.5000000000000004,0.8660254037844384,24264,-0.34328358208955223
2022,1,32,52,37,15,17,19,12,4,1,31,0.3269230769230769,0.36538461538461536,0.23076923076923078,0.07692307692307693,0.0,1.0,24265,0.18181818181818188
2022,2,32,78,54,24,13,30,20,15,1,28,0.16666666666666666,0.38461538461538464,0.2564102564102564,0.19230769230769232,0.49999999999999994,0.8660254037844387,24266,0.5
2022,3,32,108,73,35,18,54,25,11,0,31,0.16666666666666666,0.5,0.23148148148148148,0.10185185185185185,0.8660254037844386,0.5000000000000001,24267,0.3846153846153846
2022,4,32,106,81,25,19,38,35,14,0,30,0.1792452830188679,0.3584905660377358,0.330188679245283,0.1320754716981132,1.0,6.123233995736766e-17,24268,-0.01851851851851849
2022,5,32,128,83,45,25,38,52,13,1,31,0.1953125,0.296875,0.40625,0.1015625,0.8660254037844387,-0.4999999999999998,24269,0.2075471698113207
2022,6,32,107,67,40,21,36,34,16,1,30,0.19626168224299065,0.3364485981308411,0.3177570093457944,0.14953271028037382,0.49999999999999994,-0.8660254037844387,24270,-0.1640625
2022,7,32,114,69,45,23,45,27,19,1,31,0.20175438596491227,0.39473684210526316,0.23684210526315788,0.16666666666666666,1.2246467991473532e-16,-1.0,24271,0.06542056074766345
2022,8,32,98,67,31,17,34,22,25,0,31,0.17346938775510204,0.3469387755102041,0.22448979591836735,0.25510204081632654,-0.4999999999999997,-0.8660254037844388,24272,-0.14035087719298245
2022,9,32,110,63,47,20,45,30,15,1,30,0.18181818181818182,0.4090909090909091,0.2727272727272727,0.13636363636363635,-0.8660254037844385,-0.5000000000000004,24273,0.12244897959183665
2022,10,32,129,80,49,28,43,39,19,1,31,0.21705426356589147,0.3333333333333333,0.3023255813953488,0.14728682170542637,-1.0,-1.8369701987210297e-16,24274,0.17272727272727262
2022,11,32,79,53,26,13,33,22,11,2,30,0.16455696202531644,0.4177215189873418,0.27848101265822783,0.13924050632911392,-0.8660254037844386,0.5000000000000001,24275,-0.3875968992248062
2022,12,32,76,51,25,11,27,24,14,1,31,0.14473684210526316,0.35526315789473684,0.3157894736842105,0.18421052631578946,-0.5000000000000004,0.8660254037844384,24276,-0.03797468354430378
2023,1,32,100,61,39,18,41,28,13,2,31,0.18,0.41,0.28,0.13,0.0,1.0,24277,0.3157894736842106
2023,2,32,86,60,26,19,33,17,17,1,28,0.22093023255813954,0.38372093023255816,0.19767441860465115,0.19767441860465115,0.49999999999999994,0.8660254037844387,24278,-0.14
2023,3,32,136,88,48,22,64,32,18,0,31,0.16176470588235295,0.47058823529411764,0.23529411764705882,0.1323529411764706,0.8660254037844386,0.5000000000000001,24279,0.5813953488372092
2023,4,32,153,98,55,40,59,29,25,0,30,0.26143790849673204,0.38562091503267976,0.1895424836601307,0.16339869281045752,1.0,6.123233995736766e-17,24280,0.125
2023,5,32,155,114,41,29,70,40,16,1,31,0.1870967741935484,0.45161290322580644,0.25806451612903225,0.1032258064516129,0.8660254037844387,-0.4999999999999998,24281,0.013071895424836555
2023,6,32,134,95,39,24,47,46,17,1,30,0.1791044776119403,0.35074626865671643,0.34328358208955223,0.12686567164179105,0.49999999999999994,-0.8660254037844387,24282,-0.13548387096774195
2023,7,32,132,76,56,34,31,39,28,1,31,0.25757575757575757,0.23484848484848486,0.29545454545454547,0.21212121212121213,1.2246467991473532e-16,-1.0,24283,-0.014925373134328401
2023,8,32,111,69,42,28,38,32,13,0,31,0.25225225225225223,0.34234234234234234,0.2882882882882883,0.11711711711711711,-0.4999999999999997,-0.8660254037844388,24284,-0.15909090909090906
2023,9,32,105,68,37,15,52,25,13,1,30,0.14285714285714285,0.49523809523809526,0.23809523809523808,0.12380952380952381,-0.8660254037844385,-0.5000000000000004,24285,-0.05405405405405406
2023,10,32,97,67,30,24,27,33,13,1,31,0.24742268041237114,0.27835051546391754,0.3402061855670103,0.13402061855670103,-1.0,-1.8369701987210297e-16,24286,-0.07619047619047614
2023,11,32,73,43,30,12,26,24,11,2,30,0.1643835616438356,0.3561643835616438,0.3287671232876712,0.1506849315068493,-0.8660254037844386,0.5000000000000001,24287,-0.24742268041237114
2023,12,32,58,37,21,11,17,19,11,1,31,0.1896551724137931,0.29310344827586204,0.3275862068965517,0.1896551724137931,-0.5000000000000004,0.8660254037844384,24288,-0.20547945205479456
2019,8,33,1,1,0,0,1,0,0,0,31,0.0,1.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,24236,-0.9827586206896551
2020,2,33,2,1,1,0,1,0,1,1,29,0.0,0.5,0.0,0.5,0.49999999999999994,0.8660254037844387,24242,1.0
2020,3,33,1,1,0,1,0,0,0,0,31,1.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,24243,-0.5
2020,4,33,1,1,0,0,0,0,1,0,30,0.0,0.0,0.0,1.0,1.0,6.123233995736766e-17,24244,0.0
2020,5,33,2,1,1,0,1,0,1,1,31,0.0,0.5,0.0,0.5,0.8660254037844387,-0.4999999999999998,24245,1.0
2021,1,33,576,386,190,107,186,131,152,2,31,0.1857638888888889,0.3229166666666667,0.22743055555555555,0.2638888888888889,0.0,1.0,24253,287.0
2021,2,33,1079,776,303,243,347,299,190,1,28,0.22520852641334568,0.3215940685820204,0.27710843373493976,0.17608897126969417,0.49999999999999994,0.8660254037844387,24254,0.8732638888888888
2021,3,33,1155,898,257,268,407,269,211,0,31,0.23203463203463204,0.3523809523809524,0.2329004329004329,0.18268398268398267,0.8660254037844386,0.5000000000000001,24255,0.07043558850787757
2021,4,33,1205,888,317,273,379,301,252,0,30,0.22655601659751037,0.3145228215767635,0.24979253112033195,0.2091286307053942,1.0,6.123233995736766e-17,24256,0.04329004329004338
2021,5,33,1358,857,501,300,453,296,309,1,31,0.22091310751104565,0.3335787923416789,0.21796759941089838,0.22754050073637702,0.8660254037844387,-0.4999999999999998,24257,0.12697095435684647
2021,6,33,1173,897,276,251,428,291,203,1,30,0.21398124467178176,0.3648763853367434,0.24808184143222506,0.17306052855924978,0.49999999999999994,-0.8660254037844387,24258,-0.13622974963181145
2021,7,33,1576,1065,511,393,427,424,332,1,31,0.24936548223350255,0.27093908629441626,0.26903553299492383,0.21065989847715735,1.2246467991473532e-16,-1.0,24259,0.3435635123614664
2021,8,33,1587,1095,492,412,482,400,293,0,31,0.25960932577189666,0.3037177063642092,0.2520478890989288,0.18462507876496534,-0.4999999999999997,-0.8660254037844388,24260,0.006979695431472033
2021,9,33,1597,1145,452,314,439,462,382,1,30,0.19661865998747652,0.2748904195366312,0.28929242329367566,0.23919849718221667,-0.8660254037844385,-0.5000000000000004,24261,0.006301197227473132
2021,10,33,1487,971,516,351,477,429,230,1,31,0.23604572965702758,0.32078009414929387,0.2885003362474781,0.1546738399462004,-1.0,-1.8369701987210297e-16,24262,-0.06887914840325615
2021,11,33,1137,825,312,262,388,271,216,2,30,0.23043095866314864,0.3412489006156552,0.23834652594547054,0.18997361477572558,-0.8660254037844386,0.5000000000000001,24263,-0.2353732347007398
2021,12,33,1033,753,280,202,332,271,228,2,31,0.19554695062923524,0.3213939980638916,0.2623426911907067,0.2207163601161665,-0.5000000000000004,0.8660254037844384,24264,-0.09146877748460858
2022,1,33,1276,883,393,288,424,311,253,1,31,0.22570532915360503,0.3322884012539185,0.24373040752351097,0.19827586206896552,0.0,1.0,24265,0.2352371732817038
2022,2,33,1242,862,380,311,398,284,249,1,28,0.250402576489533,0.32045088566827695,0.2286634460547504,0.20048309178743962,0.49999999999999994,0.8660254037844387,24266,-0.026645768025078342
2022,3,33,1498,1110,388,332,469,399,298,0,31,0.22162883845126835,0.3130841121495327,0.26635514018691586,0.19893190921228304,0.8660254037844386,0.5000000000000001,24267,0.2061191626409018
2022,4,33,1581,1101,480,355,491,407,328,0,30,0.22454142947501582,0.3105629348513599,0.25743200506008856,0.20746363061353573,1.0,6.123233995736766e-17,24268,0.05540720961281709
2022,5,33,1708,1232,476,366,496,483,363,1,31,0.21428571428571427,0.2903981264637002,0.2827868852459016,0.21252927400468383,0.8660254037844387,-0.4999999999999998,24269,0.08032890575585072
2022,6,33,1598,1178,420,384,462,416,336,1,30,0.24030037546933666,0.28911138923654567,0.26032540675844806,0.21026282853566958,0.49999999999999994,-0.8660254037844387,24270,-0.06440281030444961
2022,7,33,1510,1038,472,366,435,372,337,1,31,0.2423841059602649,0.28807947019867547,0.24635761589403973,0.22317880794701986,1.2246467991473532e-16,-1.0,24271,-0.0550688360450563
2022,8,33,1607,1164,443,336,482,441,348,0,31,0.209085252022402,0.29993777224642193,0.2744243932794026,0.2165525824517735,-0.4999999999999997,-0.8660254037844388,24272,0.06423841059602653
2022,9,33,1602,1145,457,340,465,424,373,1,30,0.21223470661672908,0.2902621722846442,0.264669163545568,0.2328339575530587,-0.8660254037844385,-0.5000000000000004,24273,-0.0031113876789048422
2022,10,33,1654,1072,582,384,508,394,368,1,31,0.23216444981862153,0.30713422007255137,0.23821039903264812,0.22249093107617895,-1.0,-1.8369701987210297e-16,24274,0.03245942571785276
2022,11,33,1496,1149,347,342,474,372,308,2,30,0.2286096256684492,0.31684491978609625,0.24866310160427807,0.20588235294117646,-0.8660254037844386,0.5000000000000001,24275,-0.09552599758162028
2022,12,33,1489,1094,395,323,503,355,308,1,31,0.21692411014103424,0.33781061114842176,0.2384150436534587,0.2068502350570853,-0.5000000000000004,0.8660254037844384,24276,-0.004679144385026701
2023,1,33,1663,1197,466,441,528,360,334,2,31,0.2651834034876729,0.317498496692724,0.2164762477450391,0.20084185207456404,0.0,1.0,24277,0.116856950973808
2023,2,33,1380,1034,346,300,410,395,275,1,28,0.21739130434782608,0.2971014492753623,0.286231884057971,0.19927536231884058,0.49999999999999994,0.8660254037844387,24278,-0.17017438364401682
2023,3,33,1495,1096,399,369,474,370,282,0,31,0.2468227424749164,0.31705685618729096,0.24749163879598662,0.18862876254180602,0.8660254037844386,0.5000000000000001,24279,0.08333333333333326
2023,4,33,1294,880,414,296,414,332,252,0,30,0.2287480680061824,0.31993817619783615,0.25656877897990726,0.1947449768160742,1.0,6.123233995736766e-17,24280,-0.1344481605351171
2023,5,33,1608,1171,437,384,487,374,363,1,31,0.23880597014925373,0.30286069651741293,0.2325870646766169,0.22574626865671643,0.8660254037844387,-0.4999999999999998,24281,0.2426584234930449
2023,6,33,1564,1160,404,332,444,466,322,1,30,0.21227621483375958,0.28388746803069054,0.2979539641943734,0.20588235294117646,0.49999999999999994,-0.8660254037844387,24282,-0.027363184079602032
2023,7,33,1515,977,538,317,423,404,371,1,31,0.20924092409240924,0.27920792079207923,0.26666666666666666,0.2448844884488449,1.2246467991473532e-16,-1.0,24283,-0.031329923273657245
2023,8,33,1466,1087,379,314,446,409,297,0,31,0.21418826739427013,0.3042291950886767,0.2789904502046385,0.20259208731241474,-0.4999999999999997,-0.8660254037844388,24284,-0.032343234323432335
2023,9,33,1430,975,455,318,395,404,313,1,30,0.22237762237762237,0.2762237762237762,0.28251748251748254,0.21888111888111889,-0.8660254037844385,-0.5000000000000004,24285,-0.024556616643929052
2023,10,33,1343,940,403,285,418,330,310,1,31,0.2122114668652271,0.31124348473566643,0.2457185405807893,0.2308265078183172,-1.0,-1.8369701987210297e-16,24286,-0.060839160839160855
2023,11,33,1204,864,340,256,394,346,208,2,30,0.21262458471760798,0.3272425249169435,0.287375415282392,0.17275747508305647,-0.8660254037844386,0.5000000000000001,24287,-0.10349962769918097
2023,12,33,1175,803,372,243,425,288,219,1,31,0.20680851063829786,0.3617021276595745,0.2451063829787234,0.18638297872340426,-0.5000000000000004,0.8660254037844384,24288,-0.02408637873754149
2018,11,35,1,1,0,1,0,0,0,2,30,1.0,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,24227,-0.9991489361702127
2021,1,35,4445,2982,1463,1147,1232,917,1149,2,31,0.2580427446569179,0.27716535433070866,0.2062992125984252,0.25849268841394824,0.0,1.0,24253,4444.0
2021,2,35,8295,5861,2434,2125,2370,1869,1931,1,28,0.2561784207353828,0.2857142857142857,0.22531645569620254,0.232790837854129,0.49999999999999994,0.8660254037844387,24254,0.8661417322834646
2021,3,35,8740,6601,2139,2156,2388,2098,2098,0,31,0.24668192219679633,0.2732265446224256,0.240045766590389,0.240045766590389,0.8660254037844386,0.5000000000000001,24255,0.05364677516576255
2021,4,35,9112,6797,2315,2316,2590,2081,2125,0,30,0.25417032484635643,0.28424056189640035,0.2283801580333626,0.2332089552238806,1.0,6.123233995736766e-17,24256,0.04256292906178483
2021,5,35,9903,6595,3308,2411,2797,2460,2235,1,31,0.24346157729980814,0.28243966474805615,0.2484095728567101,0.22568918509542563,0.8660254037844387,-0.4999999999999998,24257,0.08680860403863044
2021,6,35,8688,6495,2193,2091,2424,2089,2084,1,30,0.2406767955801105,0.27900552486187846,0.24044659300184162,0.23987108655616943,0.49999999999999994,-0.8660254037844387,24258,-0.1226900939109361
2021,7,35,10115,7128,2987,2584,2769,2430,2332,1,31,0.25546218487394956,0.27375185368264954,0.2402372713791399,0.23054869006426099,1.2246467991473532e-16,-1.0,24259,0.16424953959484356
2021,8,35,10314,7090,3224,2392,2923,2400,2599,0,31,0.23191778165600155,0.28340120224936977,0.2326934264107039,0.25198758968392476,-0.4999999999999997,-0.8660254037844388,24260,0.019673751853682697
2021,9,35,9656,7235,2421,2384,2853,2212,2207,1,30,0.24689312344656172,0.2954639602319801,0.22908036454018227,0.22856255178127588,-0.8660254037844385,-0.5000000000000004,24261,-0.063796781074268
2021,10,35,8764,5984,2780,2181,2571,1972,2040,1,31,0.2488589685075308,0.2933591967138293,0.2250114103149247,0.2327704244637152,-1.0,-1.8369701987210297e-16,24262,-0.09237779618889808
2021,11,35,7428,5479,1949,1989,2245,1571,1623,2,30,0.26777059773828754,0.3022347872913301,0.21149703823371027,0.21849757673667206,-0.8660254037844386,0.5000000000000001,24263,-0.15244180739388402
2021,12,35,6224,4560,1664,1583,1783,1398,1460,2,31,0.25433804627249357,0.28647172236503854,0.22461439588688947,0.2345758354755784,-0.5000000000000004,0.8660254037844384,24264,-0.16208939149165325
2022,1,35,8537,5598,2939,2218,2580,1792,1947,1,31,0.25981023778845025,0.3022138924680801,0.20990980438093007,0.22806606536253954,0.0,1.0,24265,0.3716259640102828
2022,2,35,7803,5703,2100,2184,2263,1602,1754,1,28,0.27989234909650135,0.2900166602588748,0.20530565167243367,0.2247853389721902,0.49999999999999994,0.8660254037844387,24266,-0.08597868103549255
2022,3,35,9063,6784,2279,2411,2630,1959,2063,0,31,0.26602670197506345,0.29019088602008164,0.21615359152598476,0.22762882047887012,0.8660254037844386,0.5000000000000001,24267,0.16147635524798165
2022,4,35,9413,6687,2726,2409,2845,2070,2089,0,30,0.2559226601508552,0.302241580792521,0.21990863699139487,0.22192712206522894,1.0,6.123233995736766e-17,24268,0.038618558976056594
2022,5,35,10533,7314,3219,2675,3023,2542,2293,1,31,0.25396373302952624,0.28700275325168517,0.24133675116301148,0.21769676255577708,0.8660254037844387,-0.4999999999999998,24269,0.11898438329969196
2022,6,35,10255,7619,2636,2624,2855,2454,2322,1,30,0.25587518283764016,0.27840078010726477,0.239297903461726,0.22642613359336908,0.49999999999999994,-0.8660254037844387,24270,-0.0263932402924143
2022,7,35,10182,7021,3161,2612,2885,2279,2406,1,31,0.25653113337261835,0.28334315458652526,0.22382636024356709,0.23629935179728934,1.2246467991473532e-16,-1.0,24271,-0.0071184787908337155
2022,8,35,10064,7487,2577,2585,2896,2274,2309,0,31,0.25685612082670906,0.287758346581876,0.22595389507154212,0.2294316375198728,-0.4999999999999997,-0.8660254037844388,24272,-0.011589078766450545
2022,9,35,9607,7138,2469,2498,2742,2233,2134,1,30,0.2600187363380868,0.28541688352243155,0.23243468304361403,0.2221296970958676,-0.8660254037844385,-0.5000000000000004,24273,-0.04540937996820349
2022,10,35,9106,6126,2980,2432,2695,2012,1967,1,31,0.26707665275642434,0.2959587085438173,0.22095321765868658,0.21601142104107182,-1.0,-1.8369701987210297e-16,24274,-0.05214947434162587
2022,11,35,8478,6232,2246,2299,2518,1859,1802,2,30,0.271172446331682,0.29700401037980656,0.21927341354092947,0.21255012974758197,-0.8660254037844386,0.5000000000000001,24275,-0.06896551724137934
2022,12,35,8819,6190,2629,2296,2584,2093,1846,1,31,0.2603469781154326,0.2930037419208527,0.23732849529425104,0.20932078466946366,-0.5000000000000004,0.8660254037844384,24276,0.04022175041283327
2023,1,35,9924,6770,3154,2583,2881,2081,2379,2,31,0.26027811366384523,0.2903063280935107,0.20969367190648933,0.23972188633615477,0.0,1.0,24277,0.12529765279510152
2023,2,35,8955,6499,2456,2296,2626,1969,2064,1,28,0.256393076493579,0.2932439977666108,0.21987716359575657,0.2304857621440536,0.49999999999999994,0.8660254037844387,24278,-0.09764207980652961
2023,3,35,9862,7351,2511,2546,3053,2138,2125,0,31,0.25816264449401743,0.3095720949097546,0.21679172581626444,0.2154735347799635,0.8660254037844386,0.5000000000000001,24279,0.10128419877163597
2023,4,35,8855,5839,3016,2270,2626,2116,1843,0,30,0.256352343308865,0.29655561829474875,0.23896103896103896,0.20813099943534727,1.0,6.123233995736766e-17,24280,-0.10210910565808151
2023,5,35,10378,7673,2705,2742,3086,2328,2222,1,31,0.2642127577567932,0.2973597995760262,0.22432067835806513,0.21410676430911543,0.8660254037844387,-0.4999999999999998,24281,0.17199322416713714
2023,6,35,10018,7330,2688,2640,2818,2327,2233,1,30,0.2635256538231184,0.2812936713914953,0.232281892593332,0.2228987821920543,0.49999999999999994,-0.8660254037844387,24282,-0.03468876469454618
2023,7,35,10449,7106,3343,2667,2840,2510,2432,1,31,0.2552397358598909,0.2717963441477653,0.24021437458129966,0.23274954541104412,1.2246467991473532e-16,-1.0,24283,0.04302255939309241
2023,8,35,10004,7425,2579,2593,2783,2369,2259,0,31,0.2591963214714114,0.27818872451019594,0.23680527788884445,0.2258096761295482,-0.4999999999999997,-0.8660254037844388,24284,-0.042587807445688575
2023,9,35,9103,6459,2644,2417,2710,2038,1938,1,30,0.2655168625727782,0.29770405360870045,0.22388223662528836,0.212896847193233,-0.8660254037844385,-0.5000000000000004,24285,-0.09006397441023595
2023,10,35,9280,6576,2704,2480,2704,2093,2003,1,31,0.2672413793103448,0.2913793103448276,0.22553879310344827,0.21584051724137931,-1.0,-1.8369701987210297e-16,24286,0.019444139294737983
2023,11,35,8386,6089,2297,2241,2624,1770,1751,2,30,0.2672310994514667,0.31290245647507753,0.2110660624850942,0.20880038158836156,-0.8660254037844386,0.5000000000000001,24287,-0.09633620689655176
2023,12,35,8170,5601,2569,2102,2539,1814,1715,1,31,0.2572827417380661,0.31077111383108935,0.22203182374541003,0.20991432068543453,-0.5000000000000004,0.8660254037844384,24288,-0.025757214404960593
2021,1,37,124,83,41,23,45,35,21,2,31,0.18548387096774194,0.3629032258064516,0.28225806451612906,0.1693548387096774,0.0,1.0,24253,-0.9848225214198286
2021,2,37,214,158,56,26,78,67,43,1,28,0.12149532710280374,0.3644859813084112,0.3130841121495327,0.20093457943925233,0.49999999999999994,0.8660254037844387,24254,0.7258064516129032
2021,3,37,186,146,40,39,70,52,25,0,31,0.20967741935483872,0.3763440860215054,0.27956989247311825,0.13440860215053763,0.8660254037844386,0.5000000000000001,24255,-0.13084112149532712
2021,4,37,189,145,44,28,44,85,32,0,30,0.14814814814814814,0.2328042328042328,0.4497354497354497,0.1693121693121693,1.0,6.123233995736766e-17,24256,0.016129032258064502
2021,5,37,266,185,81,45,65,108,48,1,31,0.16917293233082706,0.24436090225563908,0.40601503759398494,0.18045112781954886,0.8660254037844387,-0.4999999999999998,24257,0.40740740740740744
2021,6,37,253,172,81,74,68,68,43,1,30,0.2924901185770751,0.26877470355731226,0.26877470355731226,0.16996047430830039,0.49999999999999994,-0.8660254037844387,24258,-0.048872180451127845
2021,7,37,329,237,92,60,112,106,51,1,31,0.182370820668693,0.3404255319148936,0.3221884498480243,0.15501519756838905,1.2246467991473532e-16,-1.0,24259,0.3003952569169961
2021,8,37,331,209,122,65,118,86,62,0,31,0.19637462235649547,0.3564954682779456,0.2598187311178248,0.18731117824773413,-0.4999999999999997,-0.8660254037844388,24260,0.006079027355623046
2021,9,37,293,224,69,39,126,77,51,1,30,0.13310580204778158,0.4300341296928328,0.2627986348122867,0.17406143344709898,-0.8660254037844385,-0.5000000000000004,24261,-0.11480362537764355
2021,10,37,280,188,92,67,90,94,29,1,31,0.2392857142857143,0.32142857142857145,0.3357142857142857,0.10357142857142858,-1.0,-1.8369701987210297e-16,24262,-0.04436860068259385
2021,11,37,220,166,54,41,72,59,48,2,30,0.18636363636363637,0.32727272727272727,0.2681818181818182,0.21818181818181817,-0.8660254037844386,0.5000000000000001,24263,-0.2142857142857143
2021,12,37,213,156,57,50,64,64,35,2,31,0.2347417840375587,0.3004694835680751,0.3004694835680751,0.1643192488262911,-0.5000000000000004,0.8660254037844384,24264,-0.03181818181818186
2022,1,37,266,174,92,47,112,68,39,1,31,0.17669172932330826,0.42105263157894735,0.2556390977443609,0.14661654135338345,0.0,1.0,24265,0.24882629107981225
2022,2,37,239,161,78,61,84,66,28,1,28,0.25523012552301255,0.3514644351464435,0.27615062761506276,0.11715481171548117,0.49999999999999994,0.8660254037844387,24266,-0.10150375939849621
2022,3,37,289,207,82,68,94,82,45,0,31,0.23529411764705882,0.32525951557093424,0.2837370242214533,0.15570934256055363,0.8660254037844386,0.5000000000000001,24267,0.20920502092050208
2022,4,37,315,215,100,67,103,97,48,0,30,0.2126984126984127,0.326984126984127,0.30793650793650795,0.1523809523809524,1.0,6.123233995736766e-17,24268,0.08996539792387548
